FileName,ExtractedText,Misogyny,Objectification,Prejudice,Humiliation
1050_NM_pic.jpg,Vaise Bolna Nahi Chaiye Lekin,0,0,0,0
7_M_pic_2.jpg,"Sasu Maa beti aaj tumhari Rasoi hai, kya banaogi ? Bahu Maggie pahli",1,0,1,0
273_M_pic_1.jpg,P७he ka Hook band karwa ti hal,1,1,0,0
1476_M_pic_2.jpg,BlackMemexooo Jitni khoobsurat ladki.. BlackMemexooo Utni badi kaamchor,1,0,1,0
2509_NM_pic.jpg,"bina good night bole, sona toh breakup",0,0,0,0
1249_NM_pic.jpg,Beta Isne Millo oyetakll Ye Hai Itihash keSabse Bade Gend@ Ye०००,0,0,0,0
1984_NM_pic.jpg,Friend : Ye pyaar kab hota hai. Me ० rahu ketu aur shani ki disha kharab ho aur bhagwan maje ke mood mein ho. Jab lene,0,0,0,0
1091_NM_pic.jpg,Me MEN don t CRY. Men are very strong Also me at २AM,0,0,0,0
226_M_pic_1.jpg,MNI PIGHAL GIYI,1,1,0,0
258_M_pic_3.jpg,Ho Jayega Sachchi KYA?,1,0,0,1
1015_M_pic_23.jpg,Fb comlBittu Sharmaloxes प्यार हमेशा जवान रहती है बूढ़ी तो बीवी हो जाती है..,1,0,1,1
1991_NM_pic.jpg,ल Sharechat Arz hai.. काश घर का काम Ishq तरह होता करना नहीं पड़़ता बस हो जाता. kiya,0,0,0,0
1690_M_pic_3.jpg,पतंजलि तेलका कमाल ony com,1,0,0,1
691_M_pic_1.jpg,Trial Room kahan hai dress try karni hai Legend,1,1,0,0
706_NM_pic.jpg,When Pakistan is playing This over W 0 W Even the scorecard says WOW,0,0,0,0
1579_M_pic_2.jpg,dhone,1,0,1,0
427_M_pic_1.jpg,The importance of saving money for your old age,1,1,0,0
2289_M_pic_10.jpg,Look at her Eyes U@Doublemean @ @Doublemeaning in,1,1,0,0
2104_NM_pic.jpg,Nobody Carrom Board in India,0,0,0,0
237_M_pic_12.jpg,Abey Yaar.. Mere pass bhi paisa hota to mai bhi ladki ke sath ye wala game khelta,1,1,1,0
1538_M_pic_2.jpg,इस वेग में कोन किताव आती हे वहन,1,0,1,0
96_NM_pic.jpg,Rahul Gandhi ab lagta hai २०२४ ka election mai hi jitunga. *Meanwhile Pubg Players Yaha ki janta emotional hai chutiya nahi,0,0,0,0
1405_M_pic_1.jpg,Re hub,1,1,0,0
2059_M_pic_2.jpg,girls bhabhi(s) Boys,1,0,1,0
2099_M_pic_1.jpg,,1,1,0,0
1855_NM_pic.jpg,मयखाने बन्द कर दे चाहे लाख दुनियॉ वाले शहर में कम नही है निगाहों से पिलाने वाले,0,0,0,0
2051_M_pic_1.jpg,Sushil Chauhan No New Task this time Me & My bois #Lockdown2 3rd Har Baar Garam Karke Thanda Hi Chhod Dete Hai Humkol May,1,1,0,0
2286_NM_pic.jpg,kyU Nahi Karteः Le Innocent meः Agaषawal kato Jaffar Khowaja,0,0,0,0
657_NM_pic.jpg,Bhai tu akela nahi hai Jisne Vaccine to lagwai but us time kisi ne teri pic nhi Il....,0,0,0,0
2003_M_pic_1.jpg,,1,1,0,0
269_NM_pic.jpg,Cold cream in winter Jalwa hai humara yaha me*,0,0,0,0
2326_NM_pic.jpg,"If you call me Bro / will call you ""Aunty",0,0,0,0
2018_M_pic_1.jpg,harmonium Abba,1,1,0,0
2187_NM_pic.jpg,Aakhir kya karu mai apni hanas ka,0,0,0,0
1157_NM_pic.jpg,Teacher So finally we have completed our syllabus Backbenchers Ye Kab Hua?,0,0,0,0
2329_M_pic_1.jpg,She Baby Mera gft ? Ye : Baby GHtanko bedroom m dunga aaiao Gin,1,1,0,0
1226_M_pic_2.jpg,GirlsAfter Staying Away OHaste _roho After Spending 7 Days Indail Boys,1,0,1,0
1938_M_pic_1.jpg,सामने वाली पानी की टकी कौन सी कंपनी की हो सकती है ??,1,1,0,0
1825_NM_pic.jpg,,0,0,0,0
2039_NM_pic.jpg,Universities Are Preparing For Examination Me Who Have Already Sold Books Thinking Exam Wouldn't Happen My,0,0,0,0
1736_M_pic_2.jpg,JAANU EK DRESS LAY L PASAND AAI HAI PAISE KI KAMI N DILA DO NA ? HAl tblaabeyyaar 1२000/- KAl MYNTRA WAL HAI POOCH KINDEY AC KARTEY HAI KIYA BC,1,0,1,0
505_NM_pic.jpg,Amit Jr Mushahary @JrMushahary When | talk to the customer care in English Mom:- शाबाश कचरा शाबाश My,0,0,0,0
828_NM_pic.jpg,When your mom forgot to ask you for her change back,0,0,0,0
640_M_pic_2.jpg,Hey Bhagwaan Kya Dekhna Pad Raha Hai < Jinke IOO Khoon Bhi Maaf Hona Chahiye Unka Challan Kat Raha Hai.,1,0,1,0
866_NM_pic.jpg,Call Give Parents Paracetamol down kar ke so jao head Beta,0,0,0,0
789_NM_pic.jpg,"२० Years Challenge Pata nahi aise situations mai, mai automatically aage kaise aa jata hu NEWYON",0,0,0,0
1267_NM_pic.jpg,Han bhai mai fifa bas Messi Ronaldo mbappe ke liye Dekhta hu,0,0,0,0
2185_NM_pic.jpg,Soja bhai tere pass koi hai bhi nahi dil ki baatein krne ke liye,0,0,0,0
294_NM_pic.jpg,Me: | love You mom.. Mom: Sorry . | have a husband Me:,0,0,0,0
1536_M_pic_10.jpg,ME WIIICH POSITION SHALL WE TRY TONIGHT? SHE:,1,1,0,0
2165_M_pic_2.jpg,shooter Bnegi Re Tu Kya,1,0,1,0
88_M_pic_12.jpg,Share  Mai Bhi Shareef Banna Chahti Hun Lekin Zubaan Sath Nahi Deti Iske liye tumko haweli pe aake harroz dani shakkar khana padega baalike,1,1,1,0
120_NM_pic.jpg,she: Mera Babu gym jata hai bohot badde bodybuilder hai. Her Babu:,0,0,0,0
1328_NM_pic.jpg,Urvashi Ravlela Af Cannes,0,0,0,0
648_NM_pic.jpg,don 0 ७ nov cverybody hates 80 much Xavier Because you are eating shampoo Like Reply Message vhy,0,0,0,0
925_NM_pic.jpg,GaaoBobota J७@apse Zyada aapla,0,0,0,0
463_NM_pic.jpg,Chai pilo frnds.!,0,0,0,0
638_M_pic_1.jpg,agar arrangewaiage aisi bandi se ho to Apoi bandi ko dhoka dene melessaam,1,1,0,0
388_NM_pic.jpg,Memeswalibandi @ Memeswalibandn Doordarshan to other channels today Jalwa hai hamargahan,0,0,0,0
2134_M_pic_12.jpg,Gaand dogi babu Nahi phir me hagungi kese,1,1,1,0
703_NM_pic.jpg,Mom Paglo ke jaise has rha hai konsa nasa krle aaya hai tu Me .-,0,0,0,0
249_M_pic_3.jpg,"cusharmo जब तक न पड़ आशिक की नजर, श्रंगार अधूरा रहता है|",1,0,0,1
775_NM_pic.jpg,Parents Beta mehmano ko bus tak Chhod aao Me Sarcasmover loaoed,0,0,0,0
121_NM_pic.jpg,*RCB owners Mai chala jaunga iss team se Mai sach me chala jaunga Are tu jaa re Mai nhi jaunga IPL Iska matlb tu jeetwa kar jaunga kabhi nahi jayega,0,0,0,0
422_NM_pic.jpg,chillu @NariChill Crack entrance exam My relatives and neighbors:,0,0,0,0
1420_M_pic_1.jpg,SAMAJ JAIYE GAREE FIRSE PEHNNI PADEGI,1,1,0,0
881_NM_pic.jpg,Mydearchidzeo Me ofter Flushing them Papa Will Miss you,0,0,0,0
1110_M_pic_2.jpg,Nah 2 Crush ? Nah 1 Ko 1 ex ? Nah 1 tum   batao bt crush 1 2 ex ha 1 hoste 1 boys,1,0,1,0
247_M_pic_2.jpg,Mere Parents Mere haat Sad Kyun Ho? Pila Karna chahate hal But mujhe pila rang Galti Ho geyi behen,1,0,1,0
1562_NM_pic.jpg,Maggie in reality Mera lind bane 2 minute me,0,0,0,0
1343_NM_pic.jpg,Jinko Apna Chhod Kar Baki Sab Ki Padi Rehti Hai Log,0,0,0,0
2211_NM_pic.jpg,@fun&funny एक पिता के लिये बड़ा भारी धर्म संकट है..! पहले कुटाई करू या प्यार IGVt,0,0,0,0
668_M_pic_1.jpg,८४ लाख योनियों में भटकने के बाद भी आदमी योनि की तलाश में ही भटक रहा है,1,1,0,0
1049_NM_pic.jpg,crush Abhi tereko block kar dunga Me Haa to main naya accountkholke se message karunga phir,0,0,0,0
1832_NM_pic.jpg,Aurdaal Nahi hota koi larka set,0,0,0,0
1737_M_pic_23.jpg,,1,0,1,1
2417_NM_pic.jpg,"She Is Not Tiktoker Or Movie Actress She Is IPS Dr. Navjot Simi Proud of You Malam Any No,",0,0,0,0
370_NM_pic.jpg,Principal awarding me iorlo०% attendance to see my Crusb,0,0,0,0
358_M_pic_1.jpg,Nibbi On 1 ५th February Tu Samja Eka kardiye humko,1,1,0,0
2484_NM_pic.jpg,main ladis log Sy bat nhy krta,0,0,0,0
128_M_pic_10.jpg,Imagination attack,1,1,0,0
2062_NM_pic.jpg,What others country think about corona What our country think,0,0,0,0
187_NM_pic.jpg,ooohhhmygod turu lub Ye turu lub ke bacche ka hutch barna padeca.,0,0,0,0
1898_NM_pic.jpg,When | see a girl with iPhone Le poor me,0,0,0,0
1677_NM_pic.jpg,"अरे यार बीड़ी लेने भेजा था पता नहीं कहां रह गया""..|l",0,0,0,0
1352_NM_pic.jpg,Zum Xab aise saree pehnke Apni photo bhejogi @utie Sourabh.meOo7,0,0,0,0
2453_M_pic_10.jpg,REASON WHY BOYS PREFER AUNTY OVER OIRL GF WHEN YOU ASK FOR SECOND ROUND AUNTY AFTER FIFTH ROUND IN ROW,1,1,0,0
1526_NM_pic.jpg,Girls Kabhi Bache Ko Khelave ho,0,0,0,0
1815_M_pic_1.jpg,Video aise bnao ki ladke tumhare kaam dekh ke patle ho jaaye UR,1,1,0,0
1975_NM_pic.jpg,IN MY DREAMS IN REAL LIFE,0,0,0,0
2396_M_pic_1.jpg,+ @Doublemean @Doublemeaning in Agar ye Blouse Ulta pehen Uya to kya hoga,1,1,0,0
418_NM_pic.jpg,Iss saal aapka beta pass nahi hoga Isko pable Munna tripathi se badla au Mimzapur ki gaddi chahiye.,0,0,0,0
7_NM_pic.jpg,Husband and wife calling eachother BABY Leh their Baby* main karu hr? job khaka du?,0,0,0,0
810_NM_pic.jpg,Bargaining at stores Soumi DJs Main pasand hu Indian Moms Bohot,0,0,0,0
1203_M_pic_2.jpg,Girls normally 0 While eating paani puri,1,0,1,0
2125_NM_pic.jpg,CANDHI JI IY THENEW Rs. २००० NOTEBELIKE,0,0,0,0
2160_NM_pic.jpg,Pata nahi move on kaise kar lete hai NENE CENTRAL mai toh aaj tak apne bachpan ki crush ko nahi bhula paya desihomie 1 2 Iog,0,0,0,0
639_M_pic_10.jpg,Legends Know what she did in oyo,1,1,0,0
2067_NM_pic.jpg,When Mohalle vali aunty see a girl & talking in alone OAkanksa dubey le aunty ek kahani hai jo sabko sunani hai boy,0,0,0,0
1855_M_pic_1.jpg,Is Nagin Se to khusi khusi Daswa lu,1,1,0,0
1460_M_pic_3.jpg,Jinke liye mujhe Pareshan Kiya ja rha tha Ye tha wo Maharaja Ye thi wo Maharani,1,0,0,1
661_NM_pic.jpg,Sayaan Ne Dekha Aise 0 shormajesuawemer Main Pani Pani Ho Gayi,0,0,0,0
279_NM_pic.jpg,"Meः hiii Cmemer &yaani Crush (after 4 hrs): Hi Me (in 0.OO२ sec): hi, kaise ho hehe Oae self respect *Me My",0,0,0,0
1167_M_pic_3.jpg,मेकअप धोया दूल्हा रोया CH,1,0,0,1
2505_NM_pic.jpg,भतलब खेलना एक णलत चाल और ढुम Block चैस्,0,0,0,0
1686_M_pic_3.jpg,तेरी भाई तयी गर्लफ॰ मिल,1,0,0,1
1265_M_pic_1.jpg,Bade Harami Ho bete.,1,1,0,0
2518_NM_pic.jpg,"do ladke mere pyar me lade ""I",0,0,0,0
127_NM_pic.jpg,*Raju Paisa double Job Struggle Study,0,0,0,0
1603_NM_pic.jpg,Hum Hain Ravan Indya Spal Aur h ke hum rinkiya Papa,0,0,0,0
1391_NM_pic.jpg,Mai hu ?? pSnd,0,0,0,0
71_M_pic_2.jpg,Kya he??? - हम लड़कियाँ प्यार कभी किसी लड़के को Bakvas bandhkar chudail aur bhaag idhar se,1,0,1,0
2509_M_pic_2.jpg,"Babण bahot aag nal, Jaldi se ghar aa jao Baby tun naa pogo cekho",1,0,1,0
1058_M_pic_2.jpg,NLavghingColours This Is Holi This Is Dhong,1,0,1,0
1432_NM_pic.jpg,Jald hi Bollywood heroine banegi Seema Bollywood Film ka mil gaya offer,0,0,0,0
917_M_pic_2.jpg,"विद्यालय में स्वतंत्रता दिवस परेड के पूर्वाभ्यास के दौरान जब अधिक धूप के कारण एक विद्यार्थी मूर्छित होकर गिर जाए तब, परेड संचालक महोदय अन्य विद्यार्थियों से-: यई पन ह मेमेशाला",1,0,1,0
1139_M_pic_23.jpg,मैडम के टैलेंट को नमन हैl,1,0,1,1
393_NM_pic.jpg,/Would Like To Do Remake 0f DDLJWith Jannat Faisu AB GHODO KI RACE ME GADHE BHI DAUDENGE..,0,0,0,0
1285_NM_pic.jpg,Haan haan... ZUGGU Lenf hai mujhe babita ki...!,0,0,0,0
1727_NM_pic.jpg,लो मैं आ गया,0,0,0,0
1745_NM_pic.jpg,Ye Lo Rishwat Rakh Lo AUr Mere Se Jhut Mut ka Pyar Karlo,0,0,0,0
1639_NM_pic.jpg,"सामने वो कालेज दिख रहा हे ? हा, हा ले लिया एडमिशन नही लेना था,अव वो आपकी लेगा",0,0,0,0
536_NM_pic.jpg,son in future Aisa koi bhi meme nahi hai jo babuji ne share na kiya ho My,0,0,0,0
2079_NM_pic.jpg,Sach btana ? relationship me hona,0,0,0,0
1296_M_pic_3.jpg,Memer Gyaani Apna pic send kro na Me itni sundar ni hu Sundar face se nhi dil se hote h Nice pic bye,1,0,0,1
1960_NM_pic.jpg,Koi nzr nahi aa rha,0,0,0,0
1076_M_pic_23.jpg,"NLaughingColours पुरुष एक समुद्र है, जिसमें उसकी पत्नी शार्क बनकर रहना चाहती है जबकि पुरुष चाहता है कि उसमें और भी मछलियाँ रहें",1,0,1,1
1269_M_pic_2.jpg,Are Bss Karo papa ki pariyo ab nahi dekhe jate apke Kamar!!!!!,1,0,1,0
1640_NM_pic.jpg,Admin & Admin 8f me wating 4 approve my post,0,0,0,0
1696_M_pic_3.jpg,के इन्तज़ार के बाद बडी हिम्मत से मैने उसे बताया... मुझे ' आप' पसंद हैं वो बडी नासमझ निकली और बोली... मुझे ' भाजपा मुद्दतों,1,0,0,1
448_NM_pic.jpg,Winter : *Ends* Mosquito in my room :,0,0,0,0
2142_M_pic_1.jpg,Ye konsi padhai hai Jo mujhe nahi padhai gayi,1,1,0,0
547_M_pic_1.jpg,Likhne Ki Kya Jarurat Thi Hum To Aankhon Se Hi Naap Lete Hai,1,1,0,0
2130_M_pic_1.jpg,"लडकाः (भाभी) आज कल आप एकदम हरे भरे बगीचे सी लगती हे, भाभीः हा, आज कल भाई भी दिन में 3 बार पानी छिड़कते हें तुम्हारे",1,1,0,0
117_M_pic_1.jpg,i love to eat samose bsdk samose dekh na,1,1,0,0
144_M_pic_1.jpg,Pillow Pillow Pro Pillow pro max 0,1,1,0,0
658_M_pic_1.jpg,kaamesa kok9 0 Pur duna lkmange,1,1,0,0
1188_M_pic_1.jpg,,1,1,0,0
1285_M_pic_1.jpg,Pepsi or Coca Cola merajalam Cristiano Ronaldo Water,1,1,0,0
13_M_pic_2.jpg,Woh Stree Hai Vo Kuch Bhi Kar Sakti Hai,1,0,1,0
2448_NM_pic.jpg,Thief,0,0,0,0
272_M_pic_10.jpg,Mic has better life than me,1,1,0,0
2500_M_pic_1.jpg,"Link in Comment Raha Nhi Jata, Hi Aisi Hai.. Aey hayy ladap",1,1,0,0
1762_NM_pic.jpg,000 0 Suuniega,0,0,0,0
539_NM_pic.jpg,Engagement Ring kidhar hai ?,0,0,0,0
40_M_pic_1.jpg,,1,1,0,0
699_NM_pic.jpg,Kabhi Dairy Milk Silk Kaayi Bhi Hai ? UEUb Ya Sirf Dene Keliye He Khareed te Ho ?,0,0,0,0
1283_NM_pic.jpg,Akash Amboni Gifts A Cortier Uncut Diamond Brooch Worth Rs. १. 3 Crores To Anant Ambani On Engagement Ye Gi Hai ? Isse Property Nahi Kehie ?,0,0,0,0
2363_NM_pic.jpg,मैं तेरे प्यार में इतना दूर दूर आ गया हूँ कि @pohodigulzor ऑटो वाला वापिस जाने के ५०० रुपये मांग रहा है,0,0,0,0
678_M_pic_2.jpg,These women are the reason Why most Of Che man are scared Of marriage Single me,1,0,1,0
534_NM_pic.jpg,EX WIFE DEKHA AAPNE MERI LAPARWAHI KA NATIJA,0,0,0,0
959_NM_pic.jpg,She : Tumhari aagyi achanak se Ex : Aisa dekh liya ? She : yaad kya,0,0,0,0
988_NM_pic.jpg,Girls Weakness Smal Gar Dimple Smile SarcusmVoict Clean Shave,0,0,0,0
1766_M_pic_2.jpg,Haon boldo Nahi chanive Rose dungi iumhara rose Shamm aa ROZ dungi ! gayi muihe,1,0,1,0
1530_NM_pic.jpg,कुछ लोग तो इसलिए भी ग्रुप में पोस्ट   नहीं कर पाते क्योकि उन्हें घर में ओर भी ज़रूरी काम जो होते हें..,0,0,0,0
207_NM_pic.jpg,Parents: Hamara beta raat ko jaldi so jata hai Beta at 2 AM*,0,0,0,0
449_NM_pic.jpg,Edit karke tune image mera meme bana diya ^ Mehnat karke iera bhai ne,0,0,0,0
936_NM_pic.jpg,Only legend can Decode this Dialogue. U0 Laa Rahe ho 2,0,0,0,0
1742_M_pic_2.jpg,Kal Karva Chauth Hai BC. Aur Ladkiya Apne Aashiq ko Fir Se Chutiya Bana ne wali Hai,1,0,1,0
291_NM_pic.jpg,nono what filter is this?? does anyone know?? Sarcastic Shishir @SarcsticShishir Surgery!,0,0,0,0
890_NM_pic.jpg,romantic status Iga deta hu. kajal kumar urt k memes sbko lagega ki me relationship me hu,0,0,0,0
2280_M_pic_1.jpg,Ufff.. Ye Aankhein @Doublemean Doublemeaning in,1,1,0,0
1378_NM_pic.jpg,Ye Dekho,0,0,0,0
488_NM_pic.jpg,Not a meme its just a chidiyan udd kutta udd billi udd. Sk Sanju game,0,0,0,0
2023_NM_pic.jpg,Kabhi Kabhi Dil Karta Hai Kuch Logon Ko Bohot Maaru Fir Ye Soch Ke Ruk Jaata Hu Ki Wo Bhi Marenge,0,0,0,0
1942_M_pic_10.jpg,Interviewer sell me this pen Her:,1,1,0,0
2347_NM_pic.jpg,The gurls | like Me,0,0,0,0
1821_NM_pic.jpg,G+C Ctrlsण,0,0,0,0
478_M_pic_1.jpg,Me Your Girlfriend,1,1,0,0
666_NM_pic.jpg,Maaf krdu inhe? @rajiv memer13 Society ki sabhi ladies ko bhabhi bolta hai or meri biwi ko Babita Ji bolta hai,0,0,0,0
610_NM_pic.jpg,Ouse VPN To play PUBG right...? To play PUBG right... ?,0,0,0,0
1637_NM_pic.jpg,,0,0,0,0
1088_NM_pic.jpg,And this is just a picture of you,0,0,0,0
2489_NM_pic.jpg,Uarry Me Bega during salah,0,0,0,0
553_NM_pic.jpg,Their Badluck RCB ( thinking that will be the winner this year ) they,0,0,0,0
1816_NM_pic.jpg,Lioiso Bhai tioto,0,0,0,0
57_M_pic_3.jpg,"Mom Chhajja chadh ke saaf karde, jyada kuch nahi hai udhar. Me after 5 minures",1,0,0,1
2349_NM_pic.jpg,Mujhse Koi Sikayat,0,0,0,0
1315_NM_pic.jpg,Thank you Payal(Anklet) @Villom 773 For letting me know mummy ab mere kamre me aa rhi hai,0,0,0,0
1624_NM_pic.jpg,We are not ugly we just dont have an iPhone!,0,0,0,0
2276_M_pic_1.jpg,BABY BAS UPAR UPAR UPAR SE KARNA Doublemeaning n AFTER 5 NIINUTES,1,1,0,0
120_M_pic_10.jpg,My Husband gifted me a DOG. BF gave me a DOGGY MY,1,1,0,0
230_NM_pic.jpg,mपjh parek Ehsaan karna Dtkarna,0,0,0,0
1150_NM_pic.jpg,Polio Aunty kit at every door : Shaikh Zeeshan,0,0,0,0
639_NM_pic.jpg,Sach toh ye hai Firoz.. ki main aaj bhi single hi hu,0,0,0,0
1066_NM_pic.jpg,2022 `2021 Mai tumhe Omicron de rahi hu. people suffered Corona IG   spookycosm Maderchid,0,0,0,0
2257_NM_pic.jpg,Gaby Kaha Par Ho? Apke Dil Mein Hun.. SARCASTIC SANJU Modi Jil Ne Kitni Baar Smjhaya Hai Ki Bheed Bhaad Wali Jagah Par Mat Jao...,0,0,0,0
1364_M_pic_2.jpg,New buide katrina prepares Galwa for her first rasol After eating halwa Souu Das,1,0,1,0
1887_NM_pic.jpg,yeh relatonshfp @पhse mhi hota me to dur dur se Idko ko dokh kr khush ho fati hu,0,0,0,0
2426_M_pic_1.jpg,Agar aise eye contact karne wali ek bandi mill jaye no baki ladkiyo KO belien kehne me kaisi sharam,1,1,0,0
274_NM_pic.jpg,Koi na koi,0,0,0,0
1223_M_pic_1.jpg,Arjun Ohungel,1,1,0,0
2278_M_pic_10.jpg,Lovely Eyes @Doublemean @Doublemeaning in,1,1,0,0
507_M_pic_1.jpg,Nothing is more beavfiful than 0 girl in saree,1,1,0,0
1577_NM_pic.jpg,काफी संघर्षों के बाद आखिरकार देवसेना मान ही गई मेमेशाला @abnay,0,0,0,0
518_NM_pic.jpg,"Tum sab IPL mein busy raho, SBN ४० Wahan Zimbabwe ne Pakistan ko ११ pe diya pel",0,0,0,0
61_NM_pic.jpg,He- Hi She main kutto k muh nahi lagti He Chalo Kam se Kam kutto ko to corona nahi hogalll hhh Sry,0,0,0,0
1634_NM_pic.jpg,Baby Azam,0,0,0,0
731_M_pic_1.jpg,THorlicks bhadye dhoodh ki shakti १8 fun _unlimited,1,1,0,0
2562_M_pic_3.jpg,Wolarky,1,0,0,1
1375_NM_pic.jpg,When dont trust your Right hand addo you,0,0,0,0
1745_M_pic_2.jpg,LDaveiiL $: : To Mal Khel,1,0,1,0
282_NM_pic.jpg,pakistan squad for New Zealand tour @f Pakistan Haan toh squad kyun bolte ho? Isey zila ghoshit kyun nahi kar dete isey,0,0,0,0
231_NM_pic.jpg,"When meddling aunties come home and ask: Aur beta, ab aage kya? Kuch socha hai? #MirzapurOnPrime Hum Jiss type ke aadmi hai na lala Usme dikkat hal humein khud nahi pata hum kab kya karenge",0,0,0,0
1791_NM_pic.jpg,"@miss netam मुझे सासुराल में देवरानी , जेठानी, सास ,ससुर सब चाहिए. अकेले पति से लड लड के बोर नहीं ~ होना",0,0,0,0
581_NM_pic.jpg,डतना लगा हू सबका पानी पीले थक गया होगा चभते चभते . चुभने गाडू,0,0,0,0
22_NM_pic.jpg,Me Caree Exam3 Studie3 Bhai ye to kuch response ich nhi de rha,0,0,0,0
843_M_pic_1.jpg,Kachcha Mango Bite Ig/@jeejaji,1,1,0,0
1506_M_pic_23.jpg,Tasktoasko aavena Zhingur jaise baal hai Ye banegi Roadies,1,0,1,1
1062_M_pic_2.jpg,"@threesome6 Kya mai tumhara boyfriend bun! tum mere boyfriend nahi par ek dost se badhkar tum samjh tahe ho na ktm mere kya ho? Han,mai kutta hun na gharka naghatka॰ ho, hoo",1,0,1,0
1419_M_pic_10.jpg,In love with her Big Smile @Doफ़blemean @Doublemeanfngao,1,1,0,0
1433_M_pic_10.jpg,BEFORE AFTER NEHA SHARMA'S TRANSFORMATION,1,1,0,0
793_M_pic_1.jpg,Dekh Raha Hai Lomde २५ Min Ka Video Hai Aur Tu 2 Min Me Nipat Jayega Kya,1,1,0,0
1729_NM_pic.jpg,Baao Mfllegi Kabbi umbe Mere Jaisf,0,0,0,0
519_NM_pic.jpg,He:Aaj tou palkka jaldi sojaonga She:Pta hal aaj kya hua,0,0,0,0
570_M_pic_1.jpg,Ethik hai lelo #memeswalebhalya,1,1,0,0
1930_M_pic_1.jpg,She :- Banana Milkshake Piyoge.... *Me Jo bhi La Rahi DO Lana She hOo,1,1,0,0
1666_NM_pic.jpg,Padh raha hu Vro F Narna tere jaisa ban jaunga,0,0,0,0
1743_NM_pic.jpg,Khubsurat Ladkiyan Comment me Love you Likhe,0,0,0,0
217_NM_pic.jpg,Aman @numourlessly Me : Coronavirus ki vaccine dena Chemist,0,0,0,0
1222_NM_pic.jpg,Dhal aaj school me kya kya hua Kya matlab jo test hona tha vo kal hoga,0,0,0,0
2242_M_pic_1.jpg,Main aaj oral lungi! e Madam mera! Madam mera!! Madam mera!!!,1,1,0,0
1810_M_pic_2.jpg,"कुछ बच्चे सड़क पर अपने पटाखे जला रहे थे. अभी एक पटाखे में चिंगारी लगाई दिखी सब चिल्लाने लगे आंटी पटाखा है॰ आंटी पटाखा है आंटी मुस्कराई और बोली : नहीं रे पगलो , अब पहले जैसी बात कहां",1,0,1,0
2098_M_pic_23.jpg,जो खुद को समझती है आलिया उनको मिलते हें कालिया 0 जोर दार तालिया,1,0,1,1
2026_NM_pic.jpg,Mention that Friend Jiske Andar itna bara Keera hai,0,0,0,0
341_NM_pic.jpg,Singles: Ek kiss me dard gayab aisa thoda hi hota hai? Couples: Hamare aisa bi hota hai yabha,0,0,0,0
2210_NM_pic.jpg,Actually aajkal Sn010 har baat ka bura lagia haf mujho,0,0,0,0
414_M_pic_3.jpg,Tumahr Bawaz kitlochhiuai. Bheekh maanga karo bahoi,1,0,0,1
61_M_pic_130.jpg,,1,1,0,1
468_NM_pic.jpg,"Electric Car Charging Point, Running On Diesel Generators ! Bsdk.",0,0,0,0
482_M_pic_1.jpg,Kundi Mat Khadkao Seedha Andar Aao Raja *Le Raja Raja,1,1,0,0
2175_M_pic_12.jpg,"0 Agar 1 me 2 dale to kya hota haioo.?? Ye to apki himmat hai, hamari to ek se hi jaan nikal Jat hal",1,1,1,0
1560_NM_pic.jpg,किचन में पोछा लगाते देख पहले तो मम्मी बहुत खुश हुई बाद में उससे ज्यादा कुटाई हुई जब उन्हें पता चला कि मैंने वहां दूध गिराया था,0,0,0,0
1339_NM_pic.jpg,Gogayaebळ,0,0,0,0
2173_M_pic_2.jpg,*EX +Wife Lakshya Gupta oomer,1,0,1,0
601_NM_pic.jpg,Pata Nahi Yeh Kaha Se Aa Gaya,0,0,0,0
1973_NM_pic.jpg,IG @memerwaali Oention the @३ person,0,0,0,0
207_M_pic_2.jpg,e Nbb Paiho ioh aisa ho,1,0,1,0
1057_M_pic_2.jpg,JK BEAERA SINDHU चलो फाइनली एक तो पहुँच गयी तारों के शहर में,1,0,1,0
126_M_pic_10.jpg,Crstiano Ronaldo Having lunch with my dinner,1,1,0,0
89_M_pic_10.jpg,Will You Wait? Iorever! The Next Day:,1,1,0,0
2314_NM_pic.jpg,गलती से एक बाल खाने मेआ जाये तो नखरे दिखाता ह ओर पूजा को बोल रहा था की छाव मे जिन्दगी गुजार दूगा तुम्हारी जुल्फा,0,0,0,0
2312_NM_pic.jpg,uda tera baap,0,0,0,0
2164_NM_pic.jpg,Bhai aaj school me hua kya matlab jo test aaj hona tha wO kal hoga kya,0,0,0,0
1447_NM_pic.jpg,FATIMA @Kyahogyafatima mere mamlat me arne wali tang -,0,0,0,0
1242_NM_pic.jpg,Baat ko samjh bhaf. periods डirf ladki ko hoti h tuje jo hva h usko bawasir bolte,0,0,0,0
2483_NM_pic.jpg,Me motivating myself:,0,0,0,0
1334_M_pic_10.jpg,Gobinda @imGobindaRoy When You Suddenly Open Door Of Girls Hostel At Night. Roy,1,1,0,0
381_M_pic_1.jpg,FEBRUARY १4 SEPIEMBER १४,1,1,0,0
1338_NM_pic.jpg,बड़के गाँधी नहीं रहे... fb comlFull Time Masti,0,0,0,0
694_NM_pic.jpg,Apna number bol.. 98971.. iske Aage? Dam diga dam dam maar iski maa ka dam. tommy kukkur,0,0,0,0
1734_NM_pic.jpg,आँखों के उपर Song हो जाए| Start now,0,0,0,0
